"app_id","app_name","line","onprem_qvd","status","cloud_target","note"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1344","//STORE [Grant Application Compliance Assessment] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Compliance Assessment.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1375","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Eligibility Assessment.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1378","//STORE [Grant Application Eligibility Assessment] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Eligibility Assessment.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1403","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Information Detail.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1406","//STORE [Grant Application Information Detail] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Information Detail.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1428","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Delivery Locations.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1431","//STORE [Grant Application Delivery Locations] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Delivery Locations.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1468","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Coverage Area.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1471","//STORE [Grant Application Coverage Area] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Coverage Area.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1630","// //STORE [Performance Review Assessment] into [lib://AppData\PROD\AzureDataLake\GPS\Performance Review Assessment.qvd] (qvd);","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1631","// //STORE [Performance Review Assessment] into [lib://AppData\PROD\AzureDataLake\GPS\Performance Review Assessment.csv] (txt);","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1647","[lib://AppData\PROD\AzureDataLake\GPS\GPS Data Warehouse Load Time.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1650","//STORE [GPS Data Warehouse Load Time] into [lib://AppData\PROD\AzureDataLake\GPS\GPS Data Warehouse Load Time.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1684","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Service Area.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1687","//STORE [Grant Application Service Area] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Service Area.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1713","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Attachment.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1716","//STORE [Grant Application Attachment] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Attachment.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1867","[lib://AppData\PROD\AzureDataLake\GPS\Grant Organisation.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1870","//STORE [Grant Organisation] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Organisation.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1906","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Contact.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1909","//STORE [Grant Application Contact] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Application Contact.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1961","[lib://AppData\PROD\AzureDataLake\GPS\GPS Contact.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1964","//STORE [GPS Contact] into [lib://AppData\PROD\AzureDataLake\GPS\GPS Contact.csv] (txt); //SC 20231030 - remove the export to csv for all tables","commented","",""
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","1997","[lib://AppData\PROD\AzureDataLake\GPS\Organisation Bank Account.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","2025","[lib://AppData\PROD\AzureDataLake\GPS\Program Schedule.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","2061","[lib://AppData\PROD\AzureDataLake\GPS\Program Schedule Variation.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"8be957c3-5b4e-4798-8325-79e5cfb34916","GPS QVD Generator","2099","[lib://AppData\PROD\AzureDataLake\GPS\Grant Application Status.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:grants-qvd-generator","Grants QVD Generator","71","[lib://AppData\PROD\AzureDataLake\Data Quality\Data Quality.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:grants-qvd-generator","Grants QVD Generator","74","//STORE [Grant Activity] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Activity.csv] (txt);","commented","",""
"local:grants-qvd-generator","Grants QVD Generator","178","[lib://AppData\PROD\AzureDataLake\Published Grants\Published Grants.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:grants-qvd-generator","Grants QVD Generator","181","//STORE [Grant Activity] into [lib://AppData\PROD\AzureDataLake\GPS\Grant Activity.csv] (txt);","commented","",""
"local:grants-qvd-generator","Grants QVD Generator","275","[lib://AppData\PROD\AzureDataLake\Grant Connect\Grants Awarded.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:grants-qvd-generator","Grants QVD Generator","302","[lib://AppData/PROD/AzureDataLake/NIAA/ACNC Register.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:grants-qvd-generator","Grants QVD Generator","333","[lib://AppData/PROD/AzureDataLake/NIAA/ORIC Register.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:grants-qvd-generator","Grants QVD Generator","409","[lib://AppData/PROD/AzureDataLake/NIAA/Organisation Debt.qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:iam-qvd-builder","IAM QVD Builder","93","[lib://AppDataProd/AzureDataLake/$(vSchema)/$(vTable).QVD]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:iam-qvd-builder","IAM QVD Builder","94","[lib://AppDataProd/AzureDataLake/$(vSchema)/$(vTable).QVD]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:iam-qvd-builder","IAM QVD Builder","143","[lib://AppDataProd/AzureDataLake/$(vSchema)/$(vSQL_Tbl).QVD]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"local:iam-qvd-builder","IAM QVD Builder","144","[lib://AppDataProd/AzureDataLake/$(vSchema)/$(vSQL_Tbl).QVD]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"3007c7dc-e938-43c4-9b26-ea484985d45e","IPP QVD Generator","523","[lib://AppData\$(Env)\$(AppName)\$(Process)\$(TableName).qvd]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
"3007c7dc-e938-43c4-9b26-ea484985d45e","IPP QVD Generator","524","[lib://AppData\$(Env)\$(AppName)\$(Process)\$(TableName).csv]","out-of-scope","","unclassified lib:// occurrence (no FROM/DIRECTORY context)"
