"generator_app","qvd_path_raw","qvd_field","db_connection","db_schema","db_table","db_column","src_qvd_path","src_qvd_field","status","line"
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_1000_Jobs.QVD","*","AzureDbProdNIAADL","ESS","IEP Activity","*",NA,NA,"select-star",1039
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Activity Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,P.ProjectId) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Activity Snapshot Date","AzureDbProdNIAADL",NA,NA,"$(vSNAPSHOT_DATE)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Activity Extract Date","AzureDbProdNIAADL","ESS","SUB804_IEP_PROJECT_HISTORY_NIAA","P.EXTRACT_DATE",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Activity ID",NA,NA,NA,NA,NA,NA,"multi-source",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Provider Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,P.ProviderId) + '|ESSWEB|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Name","AzureDbProdNIAADL","ESS","SUB804_IEP_PROJECT_HISTORY_NIAA","P.Title",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Start Date","AzureDbProdNIAADL",NA,NA,"CONVERT(DATE,StartDate)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity End Date","AzureDbProdNIAADL",NA,NA,"EndDate",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Supervising Office Code","AzureDbProdNIAADL",NA,NA,"SupervisingOfficeCode",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Supervising Office","AzureDbProdNIAADL",NA,NA,"ISNULL(DIS.LONG_DESC,'Unknown')",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Approved Date","AzureDbProdNIAADL",NA,NA,"ApprovalDate",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Approved Cost","AzureDbProdNIAADL",NA,NA,"ApprovedCost",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Program CAT Code","AzureDbProdNIAADL",NA,NA,"ProgramCategoryCode",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Status Code","AzureDbProdNIAADL","ESS","SUB804_IEP_PROJECT_HISTORY_NIAA","p.StatusCode",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Status","AzureDbProdNIAADL","ESS","SUB811_LOOKUP_ADW_CODE_NIAA","ISA.LONG_DESC",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Spent Funds","AzureDbProdNIAADL",NA,NA,"ApprovedCost - UnspentFunds",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Unspent Funds","AzureDbProdNIAADL",NA,NA,"UnspentFunds",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Contract Manager","AzureDbProdNIAADL",NA,NA,"CONCAT(USR.FIRST_GIVEN_NAME, ' ' ,USR.FAMILY_NAME)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Contract Manager Email","AzureDbProdNIAADL","ESS","SUB863_EBIW_ESAM_USERS_NIAA","EMAIL_ADDRESS",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Business Development Officer","AzureDbProdNIAADL",NA,NA,"CONCAT(BDO.FIRST_GIVEN_NAME, ' ' ,BDO.FAMILY_NAME)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Business Development Officer Email","AzureDbProdNIAADL","ESS","SUB863_EBIW_ESAM_USERS_NIAA","EMAIL_ADDRESS",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Legal Contract Execution Date","AzureDbProdNIAADL",NA,NA,"ExecutionDate",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Training Max Places","AzureDbProdNIAADL",NA,NA,"MaxTrainingCount",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Employment Max Places","AzureDbProdNIAADL",NA,NA,"MaxEmploymentCount",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Description","AzureDbProdNIAADL",NA,NA,"Description",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Recruitment End Date","AzureDbProdNIAADL",NA,NA,"RecruitmentEndDate",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Recruitment Ended Flag","AzureDbProdNIAADL",NA,NA,"CASE WHEN RecruitmentEndDate > $(vSNAPSHOT_DATE_SQL) THEN 'No' ELSE 'Yes' END",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","prg.[IEP Program Element]","AzureDbProdNIAADL","ESS","IEP Program Element","prg.[IEP Program Element]",NA,NA,"parse-error",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","prg.[IEP Program Name]","AzureDbProdNIAADL","ESS","IEP Program Element","prg.[IEP Program Name]",NA,NA,"parse-error",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Project Type Code","AzureDbProdNIAADL","ESS","SUB804_IEP_PROJECT_HISTORY_NIAA","P.TypeCode",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Activity Duration (Weeks)","AzureDbProdNIAADL",NA,NA,"FLOOR(DATEDIFF(day,StartDate,EndDate)/7)",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Industry","AzureDbProdNIAADL",NA,NA,"COALESCE(COALESCE(OC1.LONG_DESC,OC1old.LONG_DESC),'Unknown')",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Occupation","AzureDbProdNIAADL",NA,NA,"COALESCE(COALESCE(AZJ.LONG_DESC,AZJold.LONG_DESC),'Unknown')",NA,NA,"expr-column",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Program Element","AzureDbProdNIAADL","ESS","IEP Program Element","IEP Program Element",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Program Name","AzureDbProdNIAADL","ESS","IEP Program Element","IEP Program Name",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","IEP Program Element Old","AzureDbProdNIAADL","ESS","IEP Program Element","IEP Program Element Old",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Original Activity Approved Date","AzureDbProdNIAADL",NA,NA,"date([Original Activity Approved Date])",NA,NA,"parse-error",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity.QVD","Original Activity Approved Cost","AzureDbProdNIAADL","ESS","IEP Activity Original Approval","Original Activity Approved Cost",NA,NA,"mapped-chained",1042
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Activity Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,CNTCT.ProjectId) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Activity Snapshot Date","AzureDbProdNIAADL",NA,NA,"$(vSNAPSHOT_DATE)",NA,NA,"expr-column",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Activity Extract Date","AzureDbProdNIAADL","ESS","SUB817_IEP_PROJECT_CONTACT_NIAA","CNTCT.EXTRACT_DATE",NA,NA,"mapped",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Activity ID","AzureDbProdNIAADL","ESS","SUB817_IEP_PROJECT_CONTACT_NIAA","CNTCT.ProjectId",NA,NA,"mapped",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Provider Contact Name","AzureDbProdNIAADL",NA,NA,"ISNULL(CNTCT.FirstName + ' ','') + ISNULL(CNTCT.LastName,'')",NA,NA,"expr-column",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Provider Contact Email","AzureDbProdNIAADL",NA,NA,"ISNULL(CNTCT.EMAIL,'')",NA,NA,"expr-column",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Provider Contact Mobile","AzureDbProdNIAADL","ESS","SUB817_IEP_PROJECT_CONTACT_NIAA","CNTCT.Mobile",NA,NA,"mapped",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Provider Contact Phone","AzureDbProdNIAADL","ESS","SUB817_IEP_PROJECT_CONTACT_NIAA","CNTCT.Phone",NA,NA,"mapped",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Provider Contact First Name","AzureDbProdNIAADL",NA,NA,"ISNULL(CNTCT.FirstName,'')",NA,NA,"expr-column",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Contact.QVD","IEP Provider Contact Last Name","AzureDbProdNIAADL",NA,NA,"ISNULL(CNTCT.LastName,'')",NA,NA,"expr-column",1045
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","IEP Activity Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,P.ProjectId) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","IEP Activity Snapshot Date","AzureDbProdNIAADL",NA,NA,"$(vSNAPSHOT_DATE)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","IEP Activity Extract Date","AzureDbProdNIAADL","ESS","SUB804_IEP_PROJECT_HISTORY_NIAA","P.EXTRACT_DATE",NA,NA,"mapped-chained",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","IEP Activity ID","AzureDbProdNIAADL",NA,NA,"CAST(P.ProjectId AS NUMERIC)",NA,NA,"parse-error",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Payment_FY","AzureDbProdNIAADL",NA,NA,"CASE WHEN MONTH(COALESCE(pymt.Duedate,PYMT.StatusDateTime)) <= 6 THEN CAST(YEAR(COALESCE(pymt.Duedate,PYMT.StatusDateTime)) - 1 AS varchar(4) ) + '-' + CAST( YEAR(COALESCE(pymt.Duedate,PYMT.StatusDateTime)) AS varchar(4) ) /* 2016/2017 */ ELSE CAST(YEAR(COALESCE(pymt.Duedate,PYMT.StatusDateTime)) AS varchar(4) ) + '-' + CAST( YEAR(COALESCE(pymt.Duedate,PYMT.StatusDateTime)) + 1 AS varchar(4) ) /* 2017/2018 */ END",NA,NA,"parse-error",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Expenditure","AzureDbProdNIAADL",NA,NA,"COALESCE(sum(Payments),0)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Advance","AzureDbProdNIAADL",NA,NA,"COALESCE(sum(Advance),0)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Acquittal","AzureDbProdNIAADL",NA,NA,"COALESCE(sum(Acquittal),0)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Expenditure_GST_Free","AzureDbProdNIAADL",NA,NA,"COALESCE(sum(Payments_GST_Free),0)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Advance_GST_Free","AzureDbProdNIAADL",NA,NA,"COALESCE(sum(Advance_GST_Free),0)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Activity_Expenditure.QVD","Acquittal_GST_Free","AzureDbProdNIAADL",NA,NA,"COALESCE(sum(Acquittal_GST_Free),0)",NA,NA,"expr-column",1048
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","IEP Activity Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,ProjectId) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","IEP Activity Snapshot Date","AzureDbProdNIAADL",NA,NA,"$(vSNAPSHOT_DATE)",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","IEP Payment Extract Date","AzureDbProdNIAADL","ESS","SUB804_IEP_PROJECT_HISTORY_NIAA","EXTRACT_DATE",NA,NA,"mapped-chained",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","IEP Payment Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,PaymentId) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","IEP Payment Activity ID",NA,NA,NA,NA,NA,NA,"multi-source",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Payment ID","AzureDbProdNIAADL","ESS","SUB803_IEP_PAYMENTS_NIAA","PaymentId",NA,NA,"mapped-chained",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Payment_FY",NA,NA,NA,"YearName(DueDate,0,7)",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Expenditure","AzureDbProdNIAADL",NA,NA,"CASE WHEN PaymentType = 'OPIR' and StatusCode IN ('ARQD','ACQU') THEN 0 WHEN PaymentType = 'OPIA' THEN 0 ELSE Coalesce(AmountGstLiable,0) END",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Advance","AzureDbProdNIAADL",NA,NA,"CASE WHEN PaymentType = 'OPIA' THEN Coalesce(AmountGstLiable,0) ELSE 0 END",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Acquittal","AzureDbProdNIAADL",NA,NA,"CASE WHEN PaymentType = 'OPIR' and StatusCode IN ('ARQD','ACQU') THEN Coalesce(AmountGstLiable,0) ELSE 0 END",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Expenditure_GST_Free","AzureDbProdNIAADL",NA,NA,"CASE WHEN PaymentType = 'OPIR' and StatusCode IN ('ARQD','ACQU') THEN 0 WHEN PaymentType = 'OPIA' THEN 0 ELSE Coalesce(AmountGstFree,0) END",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Advance_GST_Free","AzureDbProdNIAADL",NA,NA,"CASE WHEN PaymentType = 'OPIA' THEN Coalesce(AmountGstFree,0) ELSE 0 END",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Acquittal_GST_Free","AzureDbProdNIAADL",NA,NA,"CASE WHEN PaymentType = 'OPIR' and StatusCode IN ('ARQD','ACQU') THEN Coalesce(AmountGstFree,0) ELSE 0 END",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Total Expenditure",NA,NA,NA,"Expenditure + Advance + Expenditure_GST_Free + Advance_GST_Free",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Total Expenditure GST Excl",NA,NA,NA,"(Expenditure/1.1) + (Advance/1.1) + Expenditure_GST_Free + Advance_GST_Free",NA,NA,"expr-column",1051
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Claim_Payments.QVD","Advance Paid",NA,NA,NA,"Advance + Advance_GST_Free",NA,NA,"expr-column",1051
